timestamp_us,saddr,daddr,sport,dport,min_rtt,curr_rtt,srtt,rtt_var,queue_delay,loss_count,dup_ack,loss_rate_ppm,bytes_sent,bytes_acked,pkts_sent,pkts_acked,throughput_kbps,ack_interval,send_interval,inflight,rwnd,event
764922240046,74.48.174.95,167.99.210.80,22,46688,279461,279461,284478,108381,0,0,1,0,68,1196,1,1,92,145290,134671,68,501,0
764922344037,74.48.174.95,167.99.210.80,22,46688,279461,279461,284478,108381,0,0,0,0,68,68,1,1,5,134171,138154,68,501,0
764922448048,74.48.174.95,167.99.210.80,22,46688,279461,279461,284478,108381,0,0,0,0,0,0,0,0,0,134171,138154,68,501,0
764922552053,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,68,0,1,5,138230,138154,0,501,0
764922656045,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764922760052,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764922864046,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764922968077,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923072095,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923176069,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923280060,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923384076,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923488068,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923592065,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923696052,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923800067,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764923904062,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924008054,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924112080,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924216055,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924320052,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924424058,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924528051,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924632059,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924740050,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924844081,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764924948079,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925052059,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925156092,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925260076,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925364085,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925468075,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925572084,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,0,0,0,0,0,138230,138154,0,501,0
764925676079,74.48.174.95,167.99.210.80,22,46688,272164,272164,282938,84364,0,0,0,0,68,0,1,0,0,138230,3292964,68,501,0
764948161726,74.48.174.95,104.17.106.111,58198,443,1361,1361,12549,8502,0,1,0,53392,728,729,4,4,72,41785,1380,0,16,2
764949509457,74.48.174.95,165.22.200.209,22,55002,0,0,0,0,0,0,0,0,0,1,0,1,0,134815,0,0,502,1
764949657549,74.48.174.95,165.22.200.209,22,55002,282880,282880,282880,141440,0,0,0,0,43,43,1,1,2,148091,148250,0,502,1
764949792062,74.48.174.95,165.22.200.209,22,55002,282880,282880,282880,141440,0,0,0,0,1120,1120,1,1,65,134513,134677,0,501,1
764949928020,74.48.174.95,165.22.200.209,22,55002,282880,282880,282880,141440,0,0,2,0,1196,0,1,0,0,134513,152279,1196,501,0
764950032031,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,0,0,0,1196,0,1,92,193184,152279,0,501,0
764950136019,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,2,0,68,0,1,0,0,193184,298612,68,501,0
764950240030,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,2,0,0,0,0,0,0,193184,298612,68,501,0
764950344026,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,0,0,0,68,0,1,5,257480,298612,0,501,0
764950448039,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,0,0,0,0,0,0,0,257480,298612,0,501,0
764950552031,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,0,0,0,0,0,0,0,257480,298612,0,501,0
764950656030,74.48.174.95,165.22.200.209,22,55002,282880,327676,288479,117279,44796,0,1,0,68,0,1,0,0,257480,448009,68,501,0
764950760024,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,0,0,0,68,0,1,5,448389,448009,0,501,0
764950864023,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764950968019,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951072034,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951176039,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951280022,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951384031,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951488034,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951592020,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951696018,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951800029,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764951904028,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952008027,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952112031,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952216032,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952320036,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952424042,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952528037,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952632028,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952736049,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952840044,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764952944068,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764953048030,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,0,0,0,0,0,448389,448009,0,501,0
764953152043,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,1,0,68,0,1,0,0,448389,2501199,68,501,0
764953256040,74.48.174.95,165.22.200.209,22,55002,282880,582653,325250,161502,299773,0,0,0,0,68,0,1,5,2500629,2501199,0,501,0
764962225344,74.48.174.95,167.99.210.80,22,40670,0,0,0,0,0,0,0,0,0,1,0,1,0,135477,0,0,502,1
764962373313,74.48.174.95,167.99.210.80,22,40670,283426,283426,283426,141713,0,0,0,0,43,43,1,1,2,147969,148172,0,502,1
764962508499,74.48.174.95,167.99.210.80,22,40670,283426,283426,283426,141713,0,0,0,0,1120,1120,1,1,65,135186,135291,0,501,1
764962624029,74.48.174.95,167.99.210.80,22,40670,283426,283426,283426,141713,0,0,1,0,1196,0,1,0,0,135186,205247,1196,501,0
764962728028,74.48.174.95,167.99.210.80,22,40670,283426,340526,290563,120559,57100,0,0,0,0,1196,0,1,92,205357,205247,0,501,0
764962832032,74.48.174.95,167.99.210.80,22,40670,283426,340526,290563,120559,57100,0,2,0,68,0,1,0,0,205357,178312,68,501,0
764962940044,74.48.174.95,167.99.210.80,22,40670,283426,340526,290563,120559,57100,0,1,0,68,68,1,1,5,178263,159105,68,501,0
764963044041,74.48.174.95,167.99.210.80,22,40670,283426,340526,290563,120559,57100,0,1,0,0,0,0,0,0,178263,159105,68,501,0
764963148070,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,68,0,1,5,159332,159105,0,501,0
764963252038,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,0,0,0,0,159332,159105,0,501,0
764963356055,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,0,0,0,0,159332,159105,0,501,0
764963460043,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,0,0,0,0,159332,159105,0,501,0
764963564048,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,0,0,0,0,159332,159105,0,501,0
764963668041,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,0,0,0,0,159332,159105,0,501,0
764963772052,74.48.174.95,167.99.210.80,22,40670,283426,294561,291062,91418,11135,0,0,0,0,0,0,0,0,159332,159105,0,501,0
