timestamp_us,saddr,daddr,sport,dport,min_rtt,curr_rtt,srtt,rtt_var,queue_delay,loss_count,dup_ack,loss_rate_ppm,bytes_sent,bytes_acked,pkts_sent,pkts_acked,throughput_kbps,ack_interval,send_interval,inflight,rwnd,event
765041772066,74.48.174.95,142.250.72.138,47887,443,1052,1052,1052,526,0,0,0,0,0,0,0,0,0,210419,210096,0,1041,0
765041772067,74.48.174.95,151.101.2.219,40075,443,509,12863,2455,3362,12354,0,0,0,0,0,0,0,0,12467,12512,0,279,0
765041772067,74.48.174.95,18.215.23.70,37483,443,57826,70128,103580,52892,12302,1,2,35594,0,0,0,0,0,28,12572,0,399,0
765041772068,74.48.174.95,123.113.12.83,8443,53060,195144,392567,371627,153808,197423,2,1,6784,0,0,0,0,0,199079,198629,0,512,0
765041772069,74.48.174.95,104.18.128.216,45681,443,2282,236142,31514,59320,233860,0,0,0,0,0,0,0,0,234945,15634,0,16,0
765041772069,74.48.174.95,123.113.12.83,8443,52854,195746,195746,354427,197533,0,1,2,35594,0,0,0,0,0,629,49,0,512,0
765041772070,74.48.174.95,23.32.152.106,51907,443,1160,1807,1240,596,647,5,0,4816,0,0,0,0,0,274181,234158,0,551,0
765041772071,74.48.174.95,18.215.47.119,41375,443,58009,58009,108357,57716,0,1,0,53392,0,0,0,0,0,314820,274821,0,198,0
765041772072,74.48.174.95,123.113.12.83,8443,52855,193163,197011,354339,197663,3848,3,2,35355,0,0,0,0,0,707,1393,0,512,0
765041772073,74.48.174.95,123.113.12.83,8443,52835,198770,203713,303256,135682,4943,8,1,34152,0,0,0,0,0,4729011,4722707,0,512,0
765041772074,74.48.174.95,123.113.12.83,8443,52931,193317,193317,348758,192885,0,2,1,5653,0,0,0,0,0,349285,347809,0,512,0
765041772075,74.48.174.95,123.113.12.83,8443,52934,228410,229495,405592,222949,1085,1,1,17797,0,0,0,0,0,49340,47866,0,512,0
765041772075,74.48.174.95,141.95.33.120,44517,443,149825,496982,300537,153880,347157,0,2,0,0,0,0,0,0,347685,347582,0,83,0
765041772076,74.48.174.95,91.108.56.139,33421,443,471902,471902,471902,235951,0,0,0,0,0,0,0,0,0,483577,443810,0,2082,0
765041772076,74.48.174.95,104.26.10.72,41123,443,1599,1599,2194,1024,0,0,2,0,0,0,0,0,0,201137,342,0,16,0
765041772077,74.48.174.95,104.20.23.243,48257,443,2346,3903,2928,1603,1557,0,0,0,0,0,0,0,0,227900,2830,0,16,0
765041772077,74.48.174.95,91.108.56.139,39943,443,454410,835366,502029,265642,380956,10,0,9632,0,0,0,0,0,556941,543769,0,2234,0
765041772078,74.48.174.95,142.250.72.164,34569,443,1229,209728,27291,52585,208499,1,0,53392,0,0,0,0,0,12454,18313,0,1041,0
765041772079,74.48.174.95,35.80.105.162,47119,443,30210,31898,50683,22618,1688,4,0,5653,0,0,0,0,0,48359,13786,0,425,0
765041772079,74.48.174.95,142.250.72.164,59761,443,1630,66551,71034,71509,64921,21,0,55646,0,0,0,0,0,183349,188813,0,999,0
765041772080,74.48.174.95,123.113.12.83,8443,52979,199632,205849,352067,190774,6217,2,2,23570,0,0,0,0,0,10318,13028,0,512,0
765041772080,74.48.174.95,104.17.148.22,56035,443,1830,287369,113150,158592,285539,7,0,14173,0,0,0,0,0,286159,246088,0,19,0
765041772080,74.48.174.95,142.250.68.42,35887,443,1019,273714,35191,68583,272695,3,0,10176,0,0,0,0,0,268426,273306,0,1040,0
765041772081,74.48.174.95,123.113.12.83,8443,53091,195994,794839,405578,251269,598845,1,1,45575,0,0,0,0,0,305876,303765,0,512,0
765041772082,74.48.174.95,151.101.194.132,48499,443,1181,231022,29911,57902,229841,1,0,5653,0,0,0,0,0,230513,230505,0,279,0
765041772082,74.48.174.95,34.107.243.93,38429,443,1133,264914,34105,66369,263781,0,1,0,0,0,0,0,0,258964,259101,0,1044,0
765041772083,74.48.174.95,123.113.12.83,8443,53169,221041,223790,385560,208904,2749,1,0,35594,0,0,0,0,0,7338,7957,0,507,0
765041772084,74.48.174.95,34.36.209.34,47551,443,555,2237836,280744,559633,2237281,102,0,36016,0,0,0,0,0,2232070,2237410,0,1005,0
765041772084,74.48.174.95,104.18.25.18,44953,443,1042,8348,2704,2364,7306,0,0,0,0,0,0,0,0,204573,7384,0,16,0
765041772085,74.48.174.95,34.160.55.127,49345,443,958,1356,2313,2315,398,1,0,11387,0,0,0,0,0,240484,234984,0,844,0
765041772085,74.48.174.95,44.255.167.82,53243,443,52467,627533,152849,199235,575066,2,0,5653,0,0,0,0,0,303626,303367,0,201,0
765041772085,74.48.174.95,123.113.12.83,8443,52884,226682,229800,402758,220734,3118,1,2,3392,0,0,0,0,0,3659,4616,0,512,0
765041772086,74.48.174.95,123.113.12.83,8443,53056,462433,482922,464994,178534,20489,1,1,53392,0,0,0,0,0,272623,274298,0,512,0
765041772087,74.48.174.95,34.203.121.36,35481,443,114524,352853,144315,102528,238329,1,0,5653,0,0,0,0,0,295664,253157,0,190,0
765041772088,74.48.174.95,34.107.243.93,49383,443,2227,203499,27386,51152,201272,0,0,0,0,0,0,0,0,202338,197518,0,1041,0
765041772088,74.48.174.95,142.250.72.142,35303,443,970,198728,26223,49887,197758,1,0,35594,0,0,0,0,0,57374,62650,0,1027,0
765041772089,74.48.174.95,123.113.12.83,8443,53086,227892,248851,409049,219174,20959,1,1,11785,0,0,0,0,0,59021,59938,0,512,0
765041772090,74.48.174.95,104.18.128.216,55181,443,1601,1601,2686,1376,0,1,0,53392,0,0,0,0,0,266733,226355,0,17,0
765041772090,74.48.174.95,123.113.12.83,8443,53103,227792,237189,405427,220171,9397,4,1,47140,0,0,0,0,0,295591,293636,0,512,0
765041772091,74.48.174.95,123.113.12.83,8443,52927,215241,231917,386025,207852,16676,1,2,3392,0,0,0,0,0,14816,15227,0,512,0
765041772092,74.48.174.95,123.113.12.83,8443,52839,200272,200272,377827,201927,0,1,1,53392,0,0,0,0,0,204023,203360,0,512,0
765041772093,74.48.174.95,123.113.12.83,8443,52892,193193,200736,330746,182180,7543,2,2,25614,0,0,0,0,0,1518,3355,0,512,0
765041772094,74.48.174.95,35.80.105.162,57891,443,27092,27092,49799,26378,0,1,0,3392,0,0,0,0,0,263237,219955,0,131,0
765041772094,74.48.174.95,123.113.12.83,8443,52880,197512,203118,348282,188905,5606,1,1,35594,0,0,0,0,0,8032,9816,0,512,0
765041772095,74.48.174.95,123.113.12.83,8443,53154,194729,202597,363026,203041,7868,2,1,6784,0,0,0,0,0,7320,8370,0,512,0
765041772095,74.48.174.95,140.82.113.26,37611,443,53144,53144,99659,53154,0,1,0,53392,0,0,0,0,0,263490,261045,0,74,0
765041772096,74.48.174.95,123.113.12.83,8443,52809,397186,397186,397186,198593,0,1,2,41248,0,0,0,0,0,673521,673740,0,512,0
765041772097,74.48.174.95,123.113.12.83,8443,53173,234175,469192,459215,158335,235017,1,1,25373,43,43,1,1,3,238134,237440,43,512,0
765041772098,74.48.174.95,123.113.12.83,8443,52942,218872,233782,357256,180215,14910,1,1,40000,0,0,0,0,0,17797,20025,0,512,0
765041772098,74.48.174.95,172.217.12.138,58701,443,1004,343963,49078,93371,342959,2,0,23570,0,0,0,0,0,343615,343610,0,1039,0
765041772099,74.48.174.95,104.20.23.243,49493,443,2080,277735,36536,69693,275655,1,0,5653,0,0,0,0,0,276548,236740,0,17,0
765052326847,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,115,0,45232,0,0,0,0,0,227014,226835,0,484,2
765052327472,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,116,0,33088,0,0,0,0,0,227014,226835,0,484,2
765052327691,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,117,0,20944,0,0,0,0,0,227014,226835,0,484,2
765052328444,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,118,0,8800,0,0,0,0,0,227014,226835,0,484,2
765052329034,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,119,0,62192,0,0,0,0,0,227014,226835,0,484,2
765052329250,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,120,0,50048,0,0,0,0,0,227014,226835,0,484,2
765052330134,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,121,0,37904,0,0,0,0,0,227014,226835,0,484,2
765052330361,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,122,0,25760,0,0,0,0,0,227014,226835,0,484,2
765052331129,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,123,0,13616,0,0,0,0,0,227014,226835,0,484,2
765052331824,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,124,0,1472,0,0,0,0,0,227014,226835,0,484,2
765052332067,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,125,0,54864,0,0,0,0,0,227014,226835,0,484,2
765052332947,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,126,0,42720,0,0,0,0,0,227014,226835,0,484,2
765052333146,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,127,0,30576,0,0,0,0,0,227014,226835,0,484,2
765052333902,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,128,0,18432,0,0,0,0,0,227014,226835,0,484,2
765052334813,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,129,0,6288,0,0,0,0,0,227014,226835,0,484,2
765052335036,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,130,0,59680,0,0,0,0,0,227014,226835,0,484,2
765052335653,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,131,0,47536,0,0,0,0,0,227014,226835,0,484,2
765052335876,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,132,0,35392,0,0,0,0,0,227014,226835,0,484,2
765052336425,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,133,0,23248,0,0,0,0,0,227014,226835,0,484,2
765052336753,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,134,0,11104,0,0,0,0,0,227014,226835,0,484,2
765052337318,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,135,0,64496,0,0,0,0,0,227014,226835,0,484,2
765052337894,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,136,0,52352,0,0,0,0,0,227014,226835,0,484,2
765052338598,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,137,0,40208,0,0,0,0,0,227014,226835,0,484,2
765052338816,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,138,0,28064,0,0,0,0,0,227014,226835,0,484,2
765052339408,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,139,0,15920,0,0,0,0,0,227014,226835,0,484,2
765052340192,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,140,0,3776,0,0,0,0,0,227014,226835,0,484,2
765052340537,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,141,0,57168,0,0,0,0,0,227014,226835,0,484,2
765052341317,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,142,0,45024,0,0,0,0,0,227014,226835,0,484,2
765052342091,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,143,0,32880,0,0,0,0,0,227014,226835,0,484,2
765052342201,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,144,0,20736,0,0,0,0,0,227014,226835,0,484,2
765052342928,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,145,0,8592,0,0,0,0,0,227014,226835,0,484,2
765052343230,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,146,0,61984,0,0,0,0,0,227014,226835,0,484,2
765052343883,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,147,0,49840,0,0,0,0,0,227014,226835,0,484,2
765052344181,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,148,0,37696,0,0,0,0,0,227014,226835,0,484,2
765052344505,74.48.174.95,45.61.24.162,47703,8080,1147,1583,1201,538,436,373,0,57808,0,0,0,0,0,338484,338326,0,501,2
765052344798,74.48.174.95,45.61.24.162,47703,8080,1147,1583,1201,538,436,374,0,45664,0,0,0,0,0,338484,338326,0,501,2
765052344957,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,149,0,25552,0,0,0,0,0,227014,226835,0,484,2
765052345176,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,150,0,13408,0,0,0,0,0,227014,226835,0,484,2
765052345949,74.48.174.95,204.44.191.97,43753,8080,893,893,1244,585,0,151,0,1264,0,0,0,0,0,227014,226835,0,484,2
765058368831,74.48.174.95,45.61.24.162,56075,8080,759,759,1164,574,0,393,0,11536,0,0,0,0,0,211439,211252,0,501,2
765058873964,74.48.174.95,8.3.86.3,56877,8080,2706,3781685,1197898,1973404,3778979,4388,0,5302,0,0,0,0,0,3780426,3780573,0,501,2
765058874062,74.48.174.95,204.44.191.97,58287,8080,1081,242265,31229,60701,241184,1033,0,7189,0,0,0,0,0,241052,241199,0,484,2
765059380764,74.48.174.95,45.61.24.162,56075,8080,759,759,1164,574,0,546,0,54048,0,0,0,0,0,211439,211252,0,501,2
765060889433,74.48.174.95,204.44.191.97,36603,8080,897,897,2699,1623,0,1110,0,20576,0,0,0,0,0,209032,208831,0,483,2
765061394511,74.48.174.95,45.61.24.162,37355,8080,869,869,2506,1495,0,741,0,45264,0,0,0,0,0,211311,210881,0,501,2
765061394787,74.48.174.95,204.44.191.97,36113,8080,965,14777727,1848286,3694535,14776762,2176,0,40960,0,0,0,0,0,14776513,14776446,0,481,2
765061394880,74.48.174.95,45.61.24.162,47703,8080,1147,13391941,1675043,3348088,13390794,1324,0,34560,0,0,0,0,0,13390944,13390914,0,501,2
765061394909,74.48.174.95,204.44.191.97,36603,8080,897,897,2699,1623,0,1208,0,10112,0,0,0,0,0,209032,208831,0,483,2
765061900088,74.48.174.95,142.250.72.142,35303,443,970,198728,26223,49887,197758,1,0,35594,0,0,0,0,0,57374,62650,0,1027,0
765061900088,74.48.174.95,172.102.123.253,55647,8080,2374,2374,2374,1187,0,0,0,0,0,0,0,0,0,203762,203701,0,3,0
765061900089,74.48.174.95,123.113.12.83,8443,53086,227892,248851,409049,219174,20959,1,1,11785,0,0,0,0,0,59021,59938,0,512,0
765061900090,74.48.174.95,104.18.128.216,55181,443,1601,1601,2686,1376,0,1,0,53392,0,0,0,0,0,266733,226355,0,17,0
765061900090,74.48.174.95,123.113.12.83,8443,53103,227792,237189,405427,220171,9397,4,1,47140,0,0,0,0,0,295591,293636,0,512,0
765061900091,74.48.174.95,123.113.12.83,8443,52897,215516,215516,384522,212372,0,2,2,23570,0,0,0,0,0,50273,50103,0,512,0
765061900092,74.48.174.95,123.113.12.83,8443,52892,193193,200736,330746,182180,7543,2,2,25614,0,0,0,0,0,1518,3355,0,512,0
765061900093,74.48.174.95,123.113.12.83,8443,52846,227359,227359,408862,226587,0,1,2,45575,0,0,0,0,0,58197,60759,0,512,0
765061900094,74.48.174.95,35.80.105.162,57891,443,27092,27092,49799,26378,0,1,0,3392,0,0,0,0,0,263237,219955,0,131,0
765061900094,74.48.174.95,123.113.12.83,8443,52880,197512,203118,348282,188905,5606,1,1,35594,0,0,0,0,0,8032,9816,0,512,0
765061900095,74.48.174.95,123.113.12.83,8443,53154,194729,202597,363026,203041,7868,2,1,6784,0,0,0,0,0,7320,8370,0,512,0
765061900095,74.48.174.95,140.82.113.26,37611,443,53144,53144,99659,53154,0,1,0,53392,0,0,0,0,0,263490,261045,0,74,0
765061900097,74.48.174.95,123.113.12.83,8443,52809,397186,397186,397186,198593,0,1,2,41248,0,0,0,0,0,673521,673740,0,512,0
765061900098,74.48.174.95,8.3.86.3,53913,8080,2421,2421,2421,1210,0,0,0,0,0,0,0,0,0,205505,205777,0,501,0
765061900099,74.48.174.95,123.113.12.83,8443,53142,196585,203854,345946,186776,7269,2,1,5653,0,0,0,0,0,254333,253024,0,512,0
765061900100,74.48.174.95,123.113.12.83,8443,52942,218872,233782,357256,180215,14910,1,1,40000,0,0,0,0,0,17797,20025,0,512,0
765061900100,74.48.174.95,172.217.12.138,58701,443,1004,343963,49078,93371,342959,2,0,23570,0,0,0,0,0,343615,343610,0,1039,0
765061900101,74.48.174.95,104.20.23.243,49493,443,2080,277735,36536,69693,275655,1,0,5653,0,0,0,0,0,276548,236740,0,17,0
765069422486,74.48.174.95,123.113.12.83,8443,53330,214829,216443,385066,212702,1614,522,0,33728,0,0,0,0,0,220991,222129,0,512,2
765070372081,74.48.174.95,104.20.23.243,49493,443,2080,277735,36536,69693,275655,1,0,5653,0,0,0,0,0,276548,236740,0,17,0
765081460679,74.48.174.95,123.113.12.83,8443,53317,195210,202352,350689,191930,7142,1091,0,60120,0,0,0,0,0,397932,396752,0,512,2
765093998692,74.48.174.95,123.113.12.83,8443,53315,432514,432514,435745,164500,0,1486,0,41952,0,0,0,0,0,354509,355439,0,512,2
