timestamp_us,saddr,daddr,sport,dport,min_rtt,curr_rtt,srtt,rtt_var,queue_delay,loss_count,dup_ack,loss_rate_ppm,bytes_sent,bytes_acked,pkts_sent,pkts_acked,throughput_kbps,ack_interval,send_interval,inflight,rwnd,event
762635436073,74.48.174.95,170.254.236.79,443,41684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436074,74.48.174.95,170.254.236.136,443,58358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436075,74.48.174.95,170.254.236.74,443,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436076,74.48.174.95,170.254.238.175,443,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436077,74.48.174.95,170.254.237.162,443,28901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436078,74.48.174.95,170.254.239.84,443,37380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436079,74.48.174.95,170.254.238.189,443,8071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436080,74.48.174.95,170.254.236.88,443,16681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436081,74.48.174.95,170.254.236.137,443,60685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436082,74.48.174.95,170.254.237.61,443,4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436083,74.48.174.95,170.254.237.109,443,35517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436084,74.48.174.95,170.254.239.57,443,9347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436085,74.48.174.95,170.254.238.187,443,64855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436086,74.48.174.95,170.254.236.136,443,42746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436087,74.48.174.95,170.254.237.70,443,20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436088,74.48.174.95,170.254.237.251,443,10604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762635436089,74.48.174.95,170.254.236.17,443,57935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762679556082,74.48.174.95,170.254.236.186,443,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762679556083,74.48.174.95,170.254.239.119,443,12486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076082,74.48.174.95,170.254.237.234,443,29025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076083,74.48.174.95,170.254.236.86,443,43788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076084,74.48.174.95,170.254.236.196,443,39640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076085,74.48.174.95,170.254.239.99,443,14407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076096,74.48.174.95,170.254.236.86,443,47618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076097,74.48.174.95,170.254.239.212,443,41049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076098,74.48.174.95,170.254.238.99,443,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762680076099,74.48.174.95,170.254.238.31,443,30965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762685608119,74.48.174.95,170.254.237.234,443,29025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762685608120,74.48.174.95,170.254.237.76,443,5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762685608121,74.48.174.95,170.254.239.99,443,14407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762685608122,74.48.174.95,170.254.239.212,443,41049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762685608123,74.48.174.95,170.254.238.99,443,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128094,74.48.174.95,170.254.236.5,443,27173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128095,74.48.174.95,170.254.237.55,443,60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128096,74.48.174.95,170.254.236.88,443,16681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128097,74.48.174.95,170.254.236.137,443,60685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128098,74.48.174.95,170.254.236.88,443,34761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128099,74.48.174.95,170.254.238.187,443,64855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128100,74.48.174.95,170.254.238.200,443,15994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128101,74.48.174.95,170.254.238.99,443,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762686128102,74.48.174.95,170.254.236.186,443,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064086,74.48.174.95,170.254.238.169,443,57302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064087,74.48.174.95,170.254.237.255,443,45463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064088,74.48.174.95,170.254.239.203,443,7758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064089,74.48.174.95,170.254.237.103,443,32343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064090,74.48.174.95,170.254.237.20,443,64635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064091,74.48.174.95,170.254.238.159,443,46016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064092,74.48.174.95,170.254.236.5,443,27173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064093,74.48.174.95,177.91.53.26,443,14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064094,74.48.174.95,170.254.238.131,443,28457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064095,74.48.174.95,170.254.236.86,443,43788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064096,74.48.174.95,170.254.236.196,443,39640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064097,74.48.174.95,170.254.236.86,443,47618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064098,74.48.174.95,170.254.239.212,443,41049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687064099,74.48.174.95,170.254.238.99,443,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584082,74.48.174.95,170.254.239.65,443,42675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584083,74.48.174.95,170.254.237.70,443,49200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584084,74.48.174.95,170.254.239.184,443,44635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584085,74.48.174.95,170.254.237.199,443,36530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584086,74.48.174.95,170.254.236.9,443,4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584087,74.48.174.95,170.254.239.224,443,45969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584088,74.48.174.95,170.254.236.112,443,26357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584089,74.48.174.95,170.254.238.253,443,55531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584090,74.48.174.95,170.254.237.103,443,32343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584091,74.48.174.95,170.254.238.5,443,12852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584092,74.48.174.95,170.254.238.51,443,61661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584093,74.48.174.95,170.254.237.55,443,60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584094,74.48.174.95,170.254.239.236,443,13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584095,74.48.174.95,170.254.236.137,443,60685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584096,74.48.174.95,170.254.237.76,443,5995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584097,74.48.174.95,170.254.238.187,443,64855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584098,74.48.174.95,170.254.236.86,443,47618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584099,74.48.174.95,170.254.239.58,443,32046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762687584100,74.48.174.95,170.254.236.186,443,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108175,74.48.174.95,170.254.239.3,443,27028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108176,74.48.174.95,170.254.236.104,443,43981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108177,74.48.174.95,170.254.236.25,443,42425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108178,74.48.174.95,170.254.236.50,443,23074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108179,74.48.174.95,170.254.238.156,443,17238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108180,74.48.174.95,170.254.236.236,443,58344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108181,74.48.174.95,170.254.239.65,443,42675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108182,74.48.174.95,170.254.238.58,443,2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108183,74.48.174.95,170.254.237.4,443,18623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108184,74.48.174.95,170.254.236.95,443,26211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108185,74.48.174.95,205.164.235.60,443,48235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108186,74.48.174.95,170.254.238.169,443,57302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108187,74.48.174.95,170.254.237.3,443,9977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108188,74.48.174.95,170.254.238.253,443,55531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108189,74.48.174.95,170.254.237.20,443,64635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108190,74.48.174.95,170.254.238.159,443,46016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108191,74.48.174.95,170.254.238.51,443,61661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108192,74.48.174.95,170.254.237.55,443,60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108193,74.48.174.95,170.254.239.236,443,13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108194,74.48.174.95,170.254.236.137,443,60685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108195,74.48.174.95,170.254.236.88,443,34761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108196,74.48.174.95,170.254.236.196,443,39640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108197,74.48.174.95,170.254.236.86,443,47618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108198,74.48.174.95,170.254.237.134,443,56103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688108199,74.48.174.95,170.254.236.186,443,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628078,74.48.174.95,170.254.238.43,443,34532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628079,74.48.174.95,170.254.237.59,443,51735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628080,74.48.174.95,170.254.238.206,443,10437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628092,74.48.174.95,170.254.237.112,443,7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628093,74.48.174.95,170.254.236.25,443,42425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628094,74.48.174.95,170.254.238.70,443,9903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628095,74.48.174.95,170.254.239.91,443,14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628096,74.48.174.95,170.254.238.118,443,46732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628097,74.48.174.95,170.254.239.65,443,42675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628098,74.48.174.95,170.254.239.184,443,44635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628099,74.48.174.95,170.254.237.119,443,61329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628100,74.48.174.95,170.254.236.89,443,33902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628101,74.48.174.95,205.164.235.60,443,48235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628102,74.48.174.95,170.254.237.255,443,45463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628103,74.48.174.95,170.254.238.175,443,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628104,74.48.174.95,170.254.237.103,443,32343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628105,74.48.174.95,170.254.237.20,443,64635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628106,74.48.174.95,170.254.238.66,443,29456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628107,74.48.174.95,170.254.236.85,443,45512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628108,74.48.174.95,177.91.53.26,443,14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628109,74.48.174.95,170.254.238.131,443,28457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628110,74.48.174.95,170.254.236.86,443,43788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628111,74.48.174.95,170.254.239.145,443,48499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628112,74.48.174.95,170.254.238.187,443,64855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628113,74.48.174.95,170.254.238.200,443,15994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628114,74.48.174.95,170.254.239.58,443,32046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762688628115,74.48.174.95,170.254.236.186,443,4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148104,74.48.174.95,170.254.238.118,443,22209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148105,74.48.174.95,170.254.239.110,443,35358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148106,74.48.174.95,170.254.238.43,443,34532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148107,74.48.174.95,170.254.237.63,443,37190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148108,74.48.174.95,170.254.238.153,443,37183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148109,74.48.174.95,170.254.238.150,443,52395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148110,74.48.174.95,170.254.237.244,443,18170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148111,74.48.174.95,170.254.238.70,443,9903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148112,74.48.174.95,170.254.239.91,443,14447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148113,74.48.174.95,170.254.238.118,443,46732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148114,74.48.174.95,170.254.237.70,443,49200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148115,74.48.174.95,170.254.239.184,443,44635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148116,74.48.174.95,170.254.237.199,443,36530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148117,74.48.174.95,170.254.236.9,443,4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148118,74.48.174.95,170.254.238.169,443,57302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148119,74.48.174.95,170.254.237.3,443,9977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148120,74.48.174.95,170.254.238.175,443,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148121,74.48.174.95,170.254.237.20,443,64635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148122,74.48.174.95,170.254.238.159,443,46016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148123,74.48.174.95,170.254.238.51,443,61661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148124,74.48.174.95,170.254.236.5,443,27173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148125,74.48.174.95,177.91.53.26,443,14169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148126,74.48.174.95,170.254.238.131,443,28457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148127,74.48.174.95,170.254.236.137,443,60685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148128,74.48.174.95,170.254.236.88,443,34761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148129,74.48.174.95,170.254.238.187,443,64855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148130,74.48.174.95,170.254.238.200,443,15994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762689148131,74.48.174.95,170.254.238.99,443,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
